Age,Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status
27,75000,Rent,4.0,Venture,C,1000,13.49,0.01,Y,9,0
53,45000,Rent,0.0,Debtconsolidation,C,5600,13.79,0.12,Y,22,0
23,26000,Rent,4.0,Education,B,8300,9.99,0.32,N,4,1
24,49296,Rent,8.0,Education,A,5000,7.88,0.1,N,4,0
43,86015,Mortgage,3.0,Venture,B,2200,,0.03,N,16,0
28,64000,Mortgage,3.0,Venture,A,7200,7.29,0.11,N,8,0
27,75000,Rent,2.0,Debtconsolidation,C,15000,14.35,0.2,N,5,0
33,87000,Mortgage,1.0,Education,D,5000,14.96,0.06,Y,9,0
23,33448,Rent,2.0,Education,C,2500,11.66,0.07,Y,2,0
26,82305,Mortgage,10.0,Debtconsolidation,A,18600,6.99,0.23,N,2,0
26,29364,Rent,4.0,Homeimprovement,C,6000,13.35,0.2,Y,4,1
28,90700,Mortgage,11.0,Homeimprovement,A,20000,6.91,0.22,N,8,0
24,65000,Rent,0.0,Homeimprovement,B,23000,11.99,0.35,N,4,1
26,55000,Rent,4.0,Venture,A,9600,7.66,0.17,N,2,0
25,60000,Rent,1.0,Venture,A,8400,7.29,0.14,N,2,0
25,45000,Rent,9.0,Education,B,7000,10.99,0.16,N,2,0
26,112000,Mortgage,5.0,Debtconsolidation,B,20000,12.53,0.18,N,4,1
21,50000,Rent,1.0,Medical,B,7000,10.37,0.14,N,4,0
22,18996,Rent,3.0,Personal,D,3200,15.28,0.17,N,2,1
33,30000,Rent,2.0,Debtconsolidation,A,17975,8.49,0.6,N,8,1
21,40000,Rent,2.0,Education,C,2000,14.72,0.05,N,3,0
28,78200,Mortgage,12.0,Medical,D,20000,,0.22,Y,5,1
37,44196,Rent,0.0,Medical,B,12400,11.26,0.28,N,14,0
23,38400,Rent,6.0,Education,B,1000,,0.03,N,3,0
35,45000,Own,6.0,Venture,D,10000,16.77,0.22,N,5,0
24,87000,Rent,0.0,Venture,B,12000,8.88,0.14,N,3,0
25,88000,Mortgage,7.0,Personal,B,11000,11.14,0.13,N,2,0
41,57253,Mortgage,,Debtconsolidation,A,8500,5.79,0.15,N,11,0
27,29160,Mortgage,2.0,Venture,A,8000,7.51,0.27,N,7,0
24,92000,Own,4.0,Medical,B,7200,9.88,0.08,N,2,0
39,201000,Rent,6.0,Venture,B,13500,11.49,0.07,N,14,0
40,86000,Rent,0.0,Education,D,20000,14.54,0.23,Y,13,1
26,109000,Mortgage,0.0,Debtconsolidation,A,20000,6.54,0.18,N,3,0
24,16800,Rent,,Debtconsolidation,B,4375,9.99,0.26,N,2,1
26,135000,Rent,10.0,Medical,B,5000,11.36,0.04,N,4,0
27,140000,Rent,4.0,Education,A,20000,7.9,0.14,N,6,0
35,19200,Rent,4.0,Medical,E,3000,16.4,0.16,Y,7,1
26,65000,Mortgage,,Education,B,6000,11.36,0.09,N,4,0
25,51000,Mortgage,6.0,Education,E,16750,16.4,0.33,N,3,0
23,30996,Own,2.0,Venture,B,5000,11.86,0.16,N,4,0
39,19404,Mortgage,0.0,Medical,B,6000,11.14,0.31,N,13,1
23,23000,Rent,0.0,Personal,B,4325,11.11,0.19,N,3,0
24,54000,Rent,6.0,Education,A,12000,8.49,0.22,N,4,0
24,80689,Mortgage,1.0,Debtconsolidation,C,16000,13.22,0.2,Y,2,0
23,70522,Rent,7.0,Medical,C,9325,10.91,0.13,Y,3,0
37,50000,Mortgage,0.0,Education,A,20000,6.17,0.4,N,12,0
29,75000,Rent,6.0,Homeimprovement,B,6500,10.74,0.09,N,5,0
24,29004,Rent,5.0,Medical,B,8725,12.18,0.3,N,2,0
31,60000,Rent,11.0,Education,B,15000,11.71,0.25,N,7,0
22,79200,Mortgage,6.0,Venture,B,4750,10.25,0.06,N,3,0
23,25000,Rent,0.0,Personal,A,2500,6.91,0.1,N,2,0
23,55000,Mortgage,5.0,Medical,C,8000,13.85,0.15,Y,2,0
29,68004,Rent,2.0,Education,C,2500,12.99,0.04,Y,9,0
24,90000,Rent,0.0,Personal,A,13000,8.94,0.14,N,4,0
21,26400,Rent,6.0,Debtconsolidation,A,3500,8.49,0.13,N,3,1
23,30000,Rent,3.0,Medical,D,3000,15.2,0.1,Y,2,1
43,20000,Own,15.0,Education,A,5000,7.14,0.25,N,15,0
21,101004,Mortgage,2.0,Debtconsolidation,B,14000,10.25,0.14,N,2,0
24,30000,Rent,3.0,Medical,A,10000,5.79,0.33,N,4,1
24,106839,Mortgage,8.0,Debtconsolidation,A,14000,7.88,0.13,N,4,0
22,42000,Rent,0.0,Venture,C,4000,13.22,0.1,N,3,0
26,70000,Rent,4.0,Venture,C,4000,13.06,0.06,Y,4,0
43,78000,Mortgage,0.0,Debtconsolidation,D,15000,14.46,0.19,Y,13,1
27,105000,Mortgage,3.0,Education,C,25000,12.23,0.24,N,5,0
25,60000,Rent,9.0,Debtconsolidation,A,13500,7.49,0.23,N,2,0
43,90000,Mortgage,0.0,Venture,D,15000,14.46,0.17,Y,11,0
24,47000,Rent,8.0,Debtconsolidation,B,6000,10.99,0.13,N,4,0
25,27500,Mortgage,,Education,A,9000,7.49,0.33,N,4,0
28,84000,Rent,1.0,Personal,B,12000,11.71,0.14,N,8,0
26,85000,Mortgage,1.0,Debtconsolidation,C,15000,12.73,0.18,N,3,0
32,31000,Rent,0.0,Education,B,5000,11.49,0.16,N,8,1
22,67807,Mortgage,6.0,Venture,A,6400,7.14,0.09,N,3,0
26,33000,Rent,1.0,Venture,B,3500,10.25,0.11,N,2,0
27,44000,Mortgage,0.0,Education,C,6000,13.23,0.14,Y,6,1
36,30000,Rent,0.0,Venture,E,4000,17.99,0.13,N,15,1
24,55160,Rent,0.0,Education,A,3000,8.9,0.05,N,3,1
24,65000,Mortgage,0.0,Medical,B,8000,10.99,0.12,N,3,0
27,54000,Mortgage,4.0,Medical,A,9000,6.62,0.17,N,10,0
38,62000,Mortgage,3.0,Homeimprovement,A,15000,7.88,0.24,N,12,0
29,61200,Mortgage,2.0,Medical,F,15000,17.58,0.21,N,5,1
26,42000,Rent,1.0,Medical,A,10000,6.54,0.24,N,4,0
26,45000,Rent,2.0,Personal,C,10000,,0.22,N,3,0
29,85000,Rent,3.0,Debtconsolidation,A,14000,5.42,0.16,N,5,0
34,74004,Own,6.0,Venture,A,7200,6.62,0.1,N,7,0
23,24996,Own,1.0,Education,B,8000,11.26,0.32,N,2,0
23,57700,Mortgage,7.0,Personal,B,3500,10.65,0.06,N,2,0
27,25800,Rent,11.0,Education,C,2500,,0.1,Y,5,0
22,54000,Mortgage,6.0,Debtconsolidation,B,3000,10.0,0.06,N,3,0
23,74800,Rent,1.0,Medical,E,20000,17.04,0.23,Y,3,1
21,200000,Mortgage,2.0,Debtconsolidation,C,25000,13.99,0.13,N,2,0
33,103000,Rent,17.0,Personal,E,18000,16.82,0.17,Y,6,0
21,62000,Mortgage,2.0,Debtconsolidation,A,6000,7.51,0.1,N,2,0
32,25000,Rent,0.0,Personal,C,3000,13.48,0.12,Y,6,0
27,63945,Rent,6.0,Venture,A,3500,7.9,0.05,N,5,0
34,165000,Mortgage,18.0,Venture,A,12000,6.62,0.07,N,7,0
27,11808,Rent,,Medical,D,1000,14.91,0.08,N,8,1
36,57600,Own,,Education,A,4000,,0.07,N,15,0
21,42000,Rent,5.0,Personal,D,1000,15.58,0.02,Y,4,1
21,24996,Rent,6.0,Debtconsolidation,C,6000,13.61,0.24,N,2,0
25,80000,Mortgage,6.0,Venture,B,10000,,0.13,N,4,0
23,51000,Rent,3.0,Debtconsolidation,A,14400,7.51,0.28,N,4,0
31,45000,Mortgage,16.0,Venture,B,6000,10.99,0.13,N,10,0
25,23000,Rent,,Homeimprovement,D,8000,14.46,0.35,Y,2,1
31,89000,Mortgage,8.0,Personal,D,12250,15.05,0.14,N,8,0
30,43000,Rent,1.0,Medical,A,3200,8.0,0.07,N,5,0
22,23000,Mortgage,4.0,Education,D,7000,14.96,0.3,Y,3,0
22,16000,Rent,0.0,Education,C,4750,13.16,0.3,N,3,1
21,55692,Rent,5.0,Personal,A,5600,6.62,0.1,N,2,0
26,37500,Rent,6.0,Debtconsolidation,C,13250,13.49,0.35,Y,3,1
24,80004,Mortgage,8.0,Venture,A,6000,8.63,0.07,N,4,0
23,100000,Rent,5.0,Education,A,5000,6.03,0.05,N,2,0
24,77237,Mortgage,8.0,Medical,A,15000,6.17,0.19,N,3,0
35,40934,Rent,5.0,Education,B,20500,12.53,0.5,N,6,1
23,42000,Mortgage,7.0,Venture,C,12000,15.23,0.29,Y,3,0
24,59000,Rent,5.0,Medical,D,12000,15.28,0.2,Y,2,1
23,22944,Rent,7.0,Education,B,5000,11.11,0.22,N,3,0
34,105000,Mortgage,2.0,Homeimprovement,A,5000,5.42,0.05,N,7,0
23,40100,Rent,7.0,Medical,B,12000,9.91,0.3,N,2,0
38,42000,Rent,2.0,Medical,A,4500,6.62,0.11,N,11,0
50,200000,Rent,1.0,Personal,B,7000,10.99,0.04,N,15,0
29,30720,Rent,2.0,Medical,A,3500,5.99,0.11,N,8,0
26,130000,Rent,0.0,Homeimprovement,C,4550,13.57,0.04,Y,4,0
26,82000,Rent,8.0,Homeimprovement,A,6000,7.88,0.07,N,3,0
24,50000,Own,,Venture,B,21000,10.62,0.42,N,4,0
28,30000,Mortgage,8.0,Debtconsolidation,A,3000,7.29,0.1,N,7,0
33,90000,Mortgage,5.0,Education,A,4200,8.94,0.05,N,6,0
22,80000,Rent,3.0,Venture,E,8000,18.39,0.1,Y,3,0
23,61615,Mortgage,4.0,Medical,B,13000,10.62,0.21,N,3,0
25,85584,Mortgage,10.0,Debtconsolidation,E,24000,17.19,0.28,Y,2,1
41,14400,Rent,,Personal,B,1800,,0.13,N,17,0
25,57300,Rent,2.0,Personal,C,10400,11.66,0.18,N,4,0
32,49000,Rent,16.0,Medical,B,6300,9.91,0.13,N,8,0
27,85000,Mortgage,8.0,Venture,B,7500,10.99,0.09,N,10,0
38,74000,Rent,9.0,Medical,C,9000,12.84,0.12,Y,15,0
32,86496,Rent,6.0,Homeimprovement,B,12000,11.71,0.14,N,9,0
37,45000,Rent,11.0,Personal,B,6000,,0.13,N,16,0
32,37076,Rent,3.0,Personal,B,12000,12.42,0.32,N,7,1
23,45000,Mortgage,4.0,Debtconsolidation,B,10000,11.71,0.22,N,3,0
28,79536,Mortgage,12.0,Personal,A,16425,7.9,0.21,N,10,0
27,48000,Rent,7.0,Personal,B,4000,9.62,0.08,N,10,0
21,44000,Mortgage,5.0,Venture,D,7500,12.92,0.17,N,4,1
43,90000,Rent,9.0,Medical,C,18000,13.11,0.2,N,12,0
39,55059,Rent,16.0,Debtconsolidation,B,24000,12.53,0.44,N,15,1
35,15000,Own,3.0,Medical,A,3700,9.32,0.25,N,5,1
39,70000,Mortgage,7.0,Venture,A,12500,7.9,0.18,N,13,0
24,54000,Mortgage,7.0,Personal,A,5000,5.42,0.09,N,4,0
36,50000,Rent,3.0,Venture,B,3000,11.26,0.06,N,11,0
22,28000,Own,1.0,Venture,A,12300,6.62,0.44,N,2,0
35,71000,Rent,3.0,Education,B,8000,11.49,0.11,N,6,0
28,37090,Rent,2.0,Medical,B,3000,11.12,0.08,N,8,0
28,50400,Rent,8.0,Education,D,18500,16.02,0.37,N,5,1
31,201996,Mortgage,11.0,Education,C,20000,,0.1,N,10,0
24,45996,Rent,3.0,Education,E,12000,15.68,0.26,Y,3,0
22,59317,Rent,5.0,Venture,B,5000,11.48,0.08,N,4,0
22,60000,Mortgage,6.0,Education,C,1600,11.66,0.03,N,4,0
28,39600,Rent,2.0,Venture,E,2800,16.77,0.07,Y,7,1
42,62000,Rent,2.0,Personal,B,8000,9.63,0.13,N,11,0
23,30000,Own,1.0,Personal,A,5000,6.62,0.17,N,2,0
39,61020,Mortgage,4.0,Debtconsolidation,D,9975,13.99,0.16,N,11,1
25,58000,Mortgage,5.0,Homeimprovement,D,10000,13.24,0.17,N,4,0
27,61000,Rent,7.0,Personal,B,13000,10.59,0.21,N,8,1
26,84996,Mortgage,6.0,Education,C,1500,12.23,0.02,N,4,0
34,36000,Rent,1.0,Medical,C,4000,13.61,0.11,Y,7,0
23,47004,Rent,1.0,Venture,B,24000,11.58,0.51,N,4,1
29,83500,Rent,1.0,Medical,B,8000,11.49,0.1,N,8,0
27,53004,Mortgage,10.0,Education,B,5600,11.86,0.11,N,6,0
43,11340,Rent,4.0,Education,C,1950,,0.17,N,11,1
41,69000,Rent,15.0,Debtconsolidation,D,4000,16.29,0.06,N,13,1
30,63552,Rent,,Medical,B,6000,11.49,0.09,N,7,0
22,110000,Mortgage,6.0,Personal,A,2800,8.49,0.03,N,4,0
27,125000,Rent,3.0,Debtconsolidation,B,20000,9.25,0.16,N,8,0
22,68000,Mortgage,6.0,Education,A,3500,6.39,0.05,N,4,0
29,74000,Mortgage,8.0,Education,B,25000,11.49,0.34,N,6,0
23,25000,Rent,0.0,Education,B,10625,11.71,0.42,N,3,1
25,60000,Rent,5.0,Education,D,3000,17.58,0.05,Y,2,0
38,72000,Mortgage,8.0,Homeimprovement,D,5000,12.92,0.07,N,16,0
27,69500,Mortgage,11.0,Medical,A,14750,7.49,0.21,N,9,0
29,77800,Rent,2.0,Venture,B,9000,12.42,0.12,N,6,0
29,62050,Mortgage,13.0,Medical,E,3600,17.99,0.05,N,9,1
28,72087,Mortgage,10.0,Personal,C,16000,,0.22,N,6,0
33,42000,Mortgage,5.0,Education,A,9000,5.79,0.21,N,5,0
22,42000,Rent,3.0,Debtconsolidation,B,1000,9.62,0.02,N,3,0
23,60000,Mortgage,,Education,B,5600,10.99,0.09,N,2,0
24,42000,Rent,2.0,Education,B,8000,,0.19,N,4,0
44,24300,Rent,0.0,Venture,D,9750,16.77,0.4,N,15,1
22,32400,Rent,6.0,Venture,C,7500,14.27,0.23,N,2,1
31,90000,Mortgage,8.0,Homeimprovement,B,18000,11.11,0.2,N,10,0
26,96050,Mortgage,3.0,Medical,D,24000,15.28,0.21,Y,2,1
44,30000,Rent,0.0,Medical,B,12000,11.83,0.4,N,11,1
24,78000,Mortgage,4.0,Personal,A,14500,7.51,0.19,N,4,0
22,110000,Rent,3.0,Debtconsolidation,B,12600,10.75,0.11,N,2,0
28,38000,Mortgage,6.0,Venture,B,10200,,0.27,N,10,0
23,36000,Rent,5.0,Venture,B,8000,,0.22,N,2,0
22,24996,Rent,4.0,Personal,B,12000,9.63,0.48,N,3,1
22,30400,Rent,2.0,Venture,D,10000,12.8,0.33,N,2,1
21,16000,Rent,2.0,Venture,D,1000,15.65,0.06,Y,3,1
29,48000,Mortgage,3.0,Education,B,9000,11.99,0.19,N,5,0
30,78000,Mortgage,2.0,Education,B,10800,10.36,0.14,N,9,0
30,101500,Rent,2.0,Homeimprovement,B,18000,12.18,0.18,N,10,0
29,58000,Other,0.0,Homeimprovement,B,14000,11.83,0.24,N,8,0
30,102000,Rent,3.0,Homeimprovement,A,10000,6.03,0.1,N,8,0
24,78000,Rent,1.0,Debtconsolidation,B,3500,11.83,0.04,N,3,1
25,120000,Mortgage,9.0,Medical,A,5000,8.49,0.04,N,3,0
23,78000,Mortgage,7.0,Education,B,1000,9.88,0.01,N,3,0
42,110000,Mortgage,6.0,Venture,C,10800,14.27,0.1,N,17,0
22,41600,Own,4.0,Education,B,12000,12.42,0.29,N,2,0
26,100840,Rent,10.0,Debtconsolidation,B,7000,9.99,0.07,N,3,0
24,35000,Rent,4.0,Personal,D,14400,15.7,0.41,N,4,1
29,18000,Rent,5.0,Homeimprovement,B,5375,12.69,0.3,N,9,1
21,53000,Mortgage,4.0,Personal,A,14400,7.49,0.27,N,2,1
36,64583,Rent,2.0,Homeimprovement,A,10000,,0.15,N,14,0
24,60000,Rent,4.0,Venture,A,15000,6.17,0.25,N,3,0
22,153000,Mortgage,5.0,Debtconsolidation,D,24000,15.62,0.16,Y,2,1
21,65000,Rent,6.0,Personal,D,12000,14.3,0.18,N,3,0
22,69000,Mortgage,6.0,Personal,B,15000,10.65,0.22,N,4,1
32,130000,Rent,0.0,Personal,B,12500,9.99,0.1,N,6,0
25,45000,Mortgage,3.0,Education,A,9000,6.62,0.2,N,3,0
23,41000,Rent,7.0,Education,A,4700,7.9,0.11,N,4,0
23,80000,Own,2.0,Education,F,6000,19.13,0.07,Y,4,0
31,76000,Rent,2.0,Personal,A,15000,7.88,0.2,N,7,0
29,27048,Rent,5.0,Debtconsolidation,B,3500,11.99,0.13,N,7,0
26,35000,Mortgage,1.0,Personal,B,6000,12.21,0.17,N,4,0
28,61000,Rent,3.0,Venture,B,5000,10.37,0.08,N,7,0
25,57000,Rent,5.0,Medical,D,9600,14.46,0.17,N,3,1
22,40542,Mortgage,6.0,Venture,A,6250,,0.15,N,2,0
22,96000,Mortgage,6.0,Education,A,9000,7.49,0.09,N,4,0
31,39996,Rent,4.0,Education,B,2400,,0.06,N,10,0
28,36000,Own,0.0,Education,C,2350,12.99,0.07,Y,5,0
22,101000,Mortgage,7.0,Education,D,25000,,0.25,Y,3,0
34,54072,Mortgage,12.0,Personal,B,7000,11.89,0.13,N,9,0
21,30720,Rent,5.0,Education,C,18000,13.48,0.59,Y,4,1
24,69996,Own,4.0,Medical,A,10000,,0.14,N,2,0
24,34000,Rent,0.0,Education,E,7000,17.04,0.21,N,2,1
29,50000,Mortgage,4.0,Personal,B,21850,12.42,0.44,N,9,0
25,70000,Rent,6.0,Education,C,8250,13.61,0.12,Y,4,1
27,65000,Rent,5.0,Education,C,15000,12.84,0.23,Y,5,0
22,24000,Mortgage,2.0,Education,D,3975,13.87,0.17,N,3,0
29,125000,Mortgage,2.0,Medical,C,3500,13.98,0.03,N,8,0
23,95000,Rent,3.0,Personal,A,10000,6.17,0.11,N,3,0
28,48000,Mortgage,4.0,Venture,B,3000,11.99,0.06,N,6,0
22,38000,Mortgage,5.0,Debtconsolidation,B,10000,12.21,0.26,N,3,0
22,84000,Mortgage,7.0,Debtconsolidation,A,2825,5.99,0.03,N,4,0
24,33600,Mortgage,3.0,Personal,A,2500,8.9,0.07,N,2,0
30,28000,Own,5.0,Personal,B,6300,11.99,0.23,N,9,0
25,55000,Rent,0.0,Education,C,8400,13.72,0.15,N,3,0
21,44964,Rent,2.0,Education,D,24000,16.29,0.53,Y,2,1
40,74500,Rent,2.0,Medical,C,3000,14.27,0.04,N,15,0
25,39000,Rent,4.0,Homeimprovement,D,15000,12.92,0.38,N,2,1
35,33000,Rent,3.0,Medical,D,2500,15.62,0.08,Y,7,1
29,45996,Rent,6.0,Education,B,3000,9.76,0.07,N,7,0
42,66000,Rent,9.0,Debtconsolidation,A,11200,5.79,0.17,N,12,0
25,65000,Mortgage,0.0,Debtconsolidation,A,2000,7.37,0.03,N,2,0
25,57000,Rent,2.0,Personal,A,9500,6.17,0.17,N,3,0
22,64000,Mortgage,5.0,Medical,A,2000,9.32,0.03,N,4,0
22,66800,Rent,2.0,Debtconsolidation,A,9300,,0.14,N,3,0
22,70000,Own,0.0,Medical,B,15000,11.26,0.21,N,3,0
25,50000,Own,2.0,Homeimprovement,B,20000,11.71,0.4,N,4,0
22,36000,Rent,1.0,Education,A,1000,8.59,0.03,N,4,0
24,33000,Rent,3.0,Debtconsolidation,D,6000,15.62,0.18,N,2,1
48,128000,Rent,0.0,Education,D,7500,17.49,0.06,Y,11,1
41,171194,Mortgage,9.0,Homeimprovement,B,25000,11.12,0.15,N,14,0
52,52000,Mortgage,2.0,Personal,A,10000,,0.19,N,29,0
22,41000,Own,6.0,Medical,D,2500,14.96,0.06,Y,4,0
22,38000,Rent,0.0,Education,C,15000,,0.39,Y,4,1
22,50000,Own,2.0,Medical,D,10400,,0.21,Y,4,0
24,48000,Mortgage,8.0,Medical,A,10000,7.49,0.21,N,3,0
22,60000,Mortgage,6.0,Medical,A,8000,8.07,0.13,N,4,0
30,33000,Rent,2.0,Venture,B,2000,,0.06,N,8,0
33,83200,Mortgage,18.0,Homeimprovement,A,13000,6.99,0.16,N,7,0
23,88000,Mortgage,7.0,Medical,C,12000,,0.14,Y,2,0
24,16000,Rent,2.0,Homeimprovement,C,2600,,0.16,Y,2,1
24,40000,Rent,0.0,Venture,B,3500,,0.09,N,2,0
24,130000,Mortgage,8.0,Debtconsolidation,B,6000,10.59,0.05,N,2,0
46,72194,Rent,8.0,Personal,B,17000,8.88,0.24,N,15,0
27,42000,Rent,5.0,Debtconsolidation,E,12000,16.0,0.29,Y,5,1
23,62000,Mortgage,2.0,Venture,C,5000,13.57,0.08,Y,3,0
22,42000,Rent,3.0,Personal,B,11000,11.71,0.26,N,2,0
25,66300,Rent,3.0,Medical,B,7000,9.25,0.09,N,3,1
26,66996,Rent,10.0,Personal,D,25000,15.21,0.37,Y,2,1
24,70000,Rent,3.0,Homeimprovement,A,12500,7.88,0.18,N,3,0
24,65000,Rent,5.0,Debtconsolidation,A,12000,8.9,0.18,N,2,0
22,65200,Mortgage,1.0,Debtconsolidation,A,4000,7.14,0.06,N,4,0
27,30000,Rent,5.0,Personal,B,4975,10.37,0.17,N,10,0
31,67800,Rent,7.0,Education,B,15000,11.89,0.22,N,8,0
24,55782,Rent,3.0,Debtconsolidation,A,17000,7.51,0.3,N,3,0
26,100000,Rent,11.0,Personal,A,14500,8.94,0.14,N,3,0
27,31200,Mortgage,1.0,Debtconsolidation,A,7500,7.74,0.24,N,5,0
28,50000,Own,3.0,Education,A,3200,8.49,0.06,N,5,0
29,40000,Mortgage,13.0,Personal,B,25000,11.86,0.63,N,7,0
24,67200,Rent,4.0,Education,B,5000,,0.07,N,4,0
24,77350,Mortgage,2.0,Medical,D,25000,15.7,0.27,Y,3,1
30,50000,Mortgage,11.0,Debtconsolidation,B,10000,,0.2,N,8,0
22,31200,Mortgage,,Medical,A,2000,7.29,0.06,N,3,0
23,44004,Rent,0.0,Venture,E,12000,16.0,0.27,N,2,1
36,75000,Rent,5.0,Homeimprovement,B,10000,11.99,0.13,N,12,0
35,54000,Own,,Medical,A,6000,6.62,0.11,N,5,0
26,20004,Rent,2.0,Debtconsolidation,B,4000,12.18,0.2,N,4,0
21,15874,Rent,,Education,B,1500,,0.09,N,3,0
35,24000,Rent,2.0,Debtconsolidation,C,6000,12.87,0.25,N,7,0
26,94500,Rent,6.0,Homeimprovement,B,14400,10.37,0.15,N,3,0
28,60000,Own,1.0,Homeimprovement,C,5000,14.27,0.08,Y,5,0
26,26989,Rent,2.0,Medical,C,1525,15.23,0.06,Y,3,0
30,134000,Mortgage,14.0,Debtconsolidation,A,5600,,0.04,N,5,0
43,60000,Mortgage,2.0,Medical,A,9250,5.79,0.15,N,17,0
25,30000,Rent,4.0,Education,C,2000,14.22,0.07,N,2,0
59,42000,Rent,14.0,Personal,A,9600,7.66,0.23,N,19,0
24,40000,Rent,0.0,Medical,A,10000,5.79,0.25,N,2,0
21,41000,Mortgage,2.0,Personal,A,8200,6.91,0.2,N,3,0
24,142000,Rent,3.0,Debtconsolidation,A,3000,7.88,0.02,N,2,0
25,162000,Mortgage,5.0,Debtconsolidation,E,25000,16.0,0.15,Y,3,1
25,38000,Rent,9.0,Medical,B,4800,11.71,0.13,N,4,0
26,65000,Rent,3.0,Homeimprovement,A,4200,7.29,0.06,N,2,0
21,24996,Rent,1.0,Medical,D,3600,14.09,0.14,N,3,1
25,45000,Rent,0.0,Personal,B,5000,10.74,0.11,N,4,0
26,29004,Rent,1.0,Personal,D,6000,14.11,0.21,N,4,1
30,108800,Mortgage,2.0,Medical,E,15000,16.35,0.12,N,8,1
24,46000,Rent,8.0,Debtconsolidation,A,5700,7.66,0.12,N,3,0
31,19200,Rent,0.0,Medical,A,4075,8.32,0.21,N,6,1
26,63000,Mortgage,4.0,Education,C,12000,15.27,0.19,N,2,1
26,37680,Rent,5.0,Medical,D,2000,14.96,0.05,N,3,1
23,120000,Mortgage,0.0,Personal,D,25000,15.31,0.21,N,3,0
29,50000,Rent,9.0,Venture,B,8000,11.71,0.16,N,9,0
21,25000,Rent,3.0,Debtconsolidation,B,6000,,0.24,N,4,0
38,31200,Mortgage,6.0,Venture,C,5850,13.49,0.19,Y,11,0
38,30000,Rent,8.0,Education,A,10000,7.51,0.33,N,14,1
22,80000,Rent,4.0,Personal,A,7000,7.51,0.09,N,2,0
28,40000,Mortgage,9.0,Debtconsolidation,B,19200,9.91,0.48,N,6,0
26,60000,Mortgage,7.0,Education,D,15000,14.59,0.25,Y,4,1
24,18000,Mortgage,0.0,Debtconsolidation,B,10000,12.18,0.56,N,2,1
28,140000,Own,12.0,Venture,D,18000,16.29,0.13,N,7,0
22,58000,Mortgage,1.0,Venture,A,4000,7.29,0.07,N,3,0
25,10008,Rent,,Venture,A,1750,7.49,0.17,N,3,1
22,21600,Rent,2.0,Medical,D,3500,,0.16,N,2,1
33,31000,Own,0.0,Venture,A,2500,8.38,0.08,N,9,0
31,77940,Mortgage,3.0,Venture,B,16250,10.99,0.21,N,9,0
23,87200,Mortgage,0.0,Venture,A,10000,6.92,0.11,N,3,0
29,48000,Rent,6.0,Medical,B,6025,10.65,0.13,N,9,0
44,68000,Rent,7.0,Education,A,5150,7.9,0.08,N,14,0
35,100450,Rent,1.0,Personal,B,24000,12.69,0.24,N,7,0
28,115000,Mortgage,12.0,Education,A,22000,7.51,0.19,N,7,0
24,30000,Rent,0.0,Education,C,4800,13.35,0.16,N,3,0
22,85000,Mortgage,4.0,Venture,A,12000,6.91,0.14,N,3,0
24,44000,Rent,6.0,Venture,B,18000,12.18,0.41,N,2,1
28,86400,Rent,1.0,Homeimprovement,B,2425,11.49,0.03,N,8,0
22,144500,Rent,5.0,Debtconsolidation,C,18000,13.72,0.12,N,3,0
27,89004,Mortgage,4.0,Personal,A,10000,7.51,0.11,N,9,0
24,100000,Mortgage,3.0,Education,A,10000,5.99,0.1,N,2,0
57,40000,Rent,1.0,Medical,A,15000,8.9,0.38,N,21,1
29,19200,Own,7.0,Personal,A,6000,,0.31,N,5,1
26,152004,Mortgage,8.0,Education,A,5800,7.88,0.04,N,3,0
24,67500,Rent,1.0,Venture,C,13000,13.98,0.19,Y,3,0
22,32000,Rent,3.0,Education,B,8400,11.49,0.26,N,4,0
26,132500,Mortgage,1.0,Homeimprovement,B,12000,12.69,0.09,N,3,0
24,41600,Rent,0.0,Medical,B,8000,10.59,0.19,N,4,0
28,66920,Rent,12.0,Medical,C,5000,14.26,0.07,N,6,0
30,25000,Mortgage,,Debtconsolidation,B,7000,10.99,0.28,N,10,0
30,32040,Rent,,Personal,C,13275,,0.41,Y,6,1
26,48700,Rent,0.0,Medical,D,6000,14.59,0.12,N,3,1
24,80000,Own,0.0,Education,A,16000,6.17,0.2,N,4,0
28,78000,Rent,0.0,Personal,D,25000,,0.32,Y,5,1
24,28500,Rent,3.0,Debtconsolidation,B,2500,11.36,0.09,N,4,0
26,28000,Rent,5.0,Venture,A,9800,7.29,0.35,N,4,1
35,30000,Rent,2.0,Education,C,3000,12.53,0.1,Y,5,0
28,64000,Rent,1.0,Homeimprovement,C,10000,11.66,0.16,Y,8,0
25,109000,Mortgage,9.0,Venture,A,12000,7.51,0.11,N,4,0
23,39456,Own,7.0,Personal,A,14000,7.29,0.35,N,3,0
25,37000,Rent,2.0,Venture,B,3325,11.49,0.09,N,3,0
31,41004,Rent,5.0,Medical,D,5000,15.28,0.12,N,10,0
26,36000,Rent,3.0,Venture,C,7800,14.27,0.22,N,2,0
23,60000,Mortgage,8.0,Medical,B,10000,,0.17,N,3,0
25,94400,Mortgage,4.0,Personal,A,35000,7.49,0.37,N,3,0
23,66000,Rent,0.0,Medical,B,9200,11.86,0.14,N,2,0
26,61000,Mortgage,10.0,Personal,B,12000,10.99,0.2,N,3,0
