Age,Income,Home_ownership,Employment_length,Loan_intent,internal_credit_rating,Loan_amount,Interest_rate,Loan_percent_income,Default,Credit_history_length,Loan_status,is_eligible,age_employment_ratio,income_per_credit_year
30.0,90000.0,Rent,14.0,Debtconsolidation,A,18000.0,8.94,0.2,N,7.0,False,True,0.4666666666666667,12857.142857142857
22.0,32400.0,Rent,3.0,Venture,D,2400.0,16.77,0.07,Y,3.0,False,True,0.13636363636363635,10800.0
22.0,44720.0,Mortgage,6.0,Personal,A,6000.0,7.9,0.13,N,2.0,False,True,0.2727272727272727,22360.0
22.0,54996.0,Mortgage,6.0,Debtconsolidation,B,25000.0,12.42,0.45,N,2.0,False,True,0.2727272727272727,27498.0
24.0,44000.0,Rent,1.0,Medical,A,3200.0,8.0,0.07,N,2.0,False,True,0.041666666666666664,22000.0
30.0,26000.0,Rent,3.0,Education,B,9250.0,9.768,0.36,N,5.0,True,True,0.1,5200.0
22.0,50496.0,Rent,6.0,Medical,C,16750.0,13.11,0.33,Y,4.0,True,True,0.2727272727272727,12624.0
24.0,45000.0,Rent,1.0,Debtconsolidation,B,12000.0,10.99,0.27,N,3.0,False,True,0.041666666666666664,15000.0
24.0,38272.0,Rent,1.0,Venture,C,15250.0,14.17,0.4,Y,2.0,True,True,0.041666666666666664,19136.0
26.0,77000.0,Rent,2.0,Debtconsolidation,B,12000.0,11.71,0.16,N,2.0,False,True,0.07692307692307693,38500.0
24.0,25000.0,Rent,0.0,Venture,B,8500.0,11.71,0.34,N,3.0,True,True,0.0,8333.333333333334
24.0,45000.0,Rent,1.0,Personal,C,2000.0,13.99,0.04,Y,2.0,False,True,0.041666666666666664,22500.0
26.0,52000.0,Rent,3.0,Education,B,8000.0,10.25,0.15,N,4.0,False,True,0.11538461538461539,13000.0
22.0,39000.0,Rent,1.0,Education,B,12000.0,11.11,0.31,N,3.0,True,True,0.045454545454545456,13000.0
25.0,53000.0,Mortgage,4.0,Homeimprovement,A,6000.0,6.62,0.11,N,3.0,False,True,0.16,17666.666666666668
24.0,59600.0,Rent,8.0,Personal,A,10000.0,5.99,0.17,N,4.0,False,True,0.3333333333333333,14900.0
23.0,51000.0,Rent,3.0,Education,C,12000.0,12.99,0.24,N,3.0,False,True,0.13043478260869565,17000.0
25.0,129600.0,Mortgage,0.0,Personal,B,3000.0,11.12,0.02,N,3.0,False,True,0.0,43200.0
23.0,78504.0,Rent,7.0,Venture,B,25000.0,10.74,0.32,N,3.0,True,True,0.30434782608695654,26168.0
27.0,40000.0,Own,11.0,Personal,A,6400.0,9.32,0.16,N,9.0,False,True,0.4074074074074074,4444.444444444444
23.0,52000.0,Rent,2.0,Education,A,8400.0,6.17,0.16,N,3.0,False,True,0.08695652173913043,17333.333333333332
30.0,102000.0,Mortgage,4.0,Education,A,12250.0,7.66,0.12,N,8.0,False,True,0.13333333333333333,12750.0
30.0,60000.0,Rent,5.0,Personal,B,12000.0,10.99,0.2,N,7.0,False,True,0.16666666666666666,8571.42857142857
32.0,54000.0,Mortgage,6.0,Education,A,4800.0,11.55,0.09,N,7.0,False,True,0.1875,7714.285714285715
27.0,43680.0,Mortgage,3.0,Debtconsolidation,B,7000.0,10.65,0.16,N,10.0,False,True,0.1111111111111111,4368.0
25.0,62500.0,Rent,3.0,Education,A,8500.0,7.88,0.14,N,4.0,False,True,0.12,15625.0
23.0,36000.0,Own,4.0,Education,A,5500.0,5.42,0.15,N,2.0,False,True,0.17391304347826086,18000.0
21.0,15600.0,Rent,0.0,Medical,A,2800.0,7.4,0.18,N,4.0,True,True,0.0,3900.0
28.0,36400.0,Own,3.0,Personal,B,7000.0,11.11,0.19,N,9.0,False,True,0.10714285714285714,4044.4444444444443
23.0,108000.0,Mortgage,1.0,Education,B,14000.0,11.89,0.13,N,2.0,False,True,0.043478260869565216,54000.0
39.0,34000.0,Rent,1.0,Homeimprovement,D,14000.0,17.58,0.41,N,16.0,True,True,0.02564102564102564,2125.0
23.0,31000.0,Rent,1.0,Debtconsolidation,B,6000.0,11.71,0.19,N,2.0,True,True,0.043478260869565216,15500.0
58.0,108350.0,Rent,5.0,Personal,D,28000.0,14.91,0.26,N,19.0,True,True,0.08620689655172414,5702.631578947368
24.0,112000.0,Rent,8.0,Homeimprovement,A,6400.0,6.62,0.06,N,2.0,False,True,0.3333333333333333,56000.0
22.0,39000.0,Mortgage,6.0,Education,A,10750.0,9.32,0.28,N,4.0,False,True,0.2727272727272727,9750.0
31.0,50268.0,Mortgage,4.0,Personal,D,12000.0,12.61,0.24,N,9.0,False,True,0.12903225806451613,5585.333333333333
22.0,21600.0,Rent,0.0,Medical,C,4800.0,13.49,0.22,N,3.0,False,True,0.0,7200.0
23.0,70000.0,Rent,6.0,Venture,C,6500.0,13.23,0.09,N,3.0,False,True,0.2608695652173913,23333.333333333332
23.0,52800.0,Rent,6.0,Medical,B,3000.0,10.99,0.06,N,4.0,False,True,0.2608695652173913,13200.0
33.0,103560.0,Rent,5.0,Education,E,14000.0,17.56,0.14,N,5.0,False,True,0.15151515151515152,20712.0
24.0,70000.0,Rent,4.0,Education,C,14400.0,12.68,0.21,Y,4.0,False,True,0.16666666666666666,17500.0
25.0,45000.0,Rent,1.0,Education,C,8000.0,13.47,0.18,N,4.0,False,True,0.04,11250.0
28.0,48000.0,Mortgage,4.0,Debtconsolidation,C,5000.0,14.65,0.1,Y,7.0,False,True,0.14285714285714285,6857.142857142857
28.0,96000.0,Rent,3.0,Homeimprovement,A,28000.0,7.9,0.29,N,10.0,False,True,0.10714285714285714,9600.0
28.0,225000.0,Mortgage,12.0,Personal,A,9000.0,5.42,0.04,N,10.0,False,True,0.42857142857142855,22500.0
22.0,62900.0,Rent,6.0,Medical,D,20000.0,14.91,0.32,N,4.0,True,True,0.2727272727272727,15725.0
28.0,30144.0,Rent,4.0,Education,D,15000.0,15.95,0.5,Y,7.0,True,True,0.14285714285714285,4306.285714285715
22.0,28000.0,Rent,0.0,Medical,B,1200.0,12.69,0.04,N,3.0,False,True,0.0,9333.333333333334
40.0,60000.0,Rent,3.0,Education,D,5000.0,15.31,0.08,Y,16.0,False,True,0.075,3750.0
28.0,52000.0,Rent,3.0,Homeimprovement,B,7000.0,11.99,0.13,N,8.0,False,True,0.10714285714285714,6500.0
23.0,42000.0,Own,0.0,Personal,A,6000.0,5.42,0.14,N,2.0,False,True,0.0,21000.0
26.0,51000.0,Mortgage,2.0,Medical,A,4000.0,5.99,0.08,N,4.0,False,True,0.07692307692307693,12750.0
31.0,48000.0,Rent,1.0,Medical,A,6000.0,6.03,0.12,N,6.0,False,True,0.03225806451612903,8000.0
27.0,50000.0,Mortgage,4.0,Education,B,2100.0,9.91,0.04,N,6.0,False,True,0.14814814814814814,8333.333333333334
24.0,33996.0,Rent,2.0,Education,D,5000.0,14.96,0.15,Y,4.0,True,True,0.08333333333333333,8499.0
37.0,200000.0,Mortgage,3.0,Homeimprovement,B,25000.0,10.75,0.12,N,11.0,False,True,0.08108108108108109,18181.81818181818
27.0,25200.0,Rent,0.0,Medical,C,2550.0,14.27,0.1,N,9.0,False,True,0.0,2800.0
24.0,140000.0,Mortgage,3.0,Personal,A,4475.0,7.49,0.03,N,4.0,False,True,0.125,35000.0
24.0,50000.0,Rent,3.0,Medical,B,8000.0,12.42,0.16,N,2.0,False,True,0.125,25000.0
23.0,46330.0,Rent,0.0,Personal,B,8000.0,10.65,0.17,N,4.0,False,True,0.0,11582.5
24.0,37000.0,Mortgage,8.0,Homeimprovement,B,10000.0,10.866,0.27,N,2.0,True,True,0.3333333333333333,18500.0
23.0,108000.0,Own,2.0,Venture,A,28000.0,8.49,0.26,N,4.0,False,True,0.08695652173913043,27000.0
25.0,80140.0,Mortgage,4.0,Debtconsolidation,B,11300.0,10.37,0.14,N,2.0,False,True,0.16,40070.0
24.0,51024.0,Mortgage,8.0,Homeimprovement,C,2000.0,12.99,0.04,Y,4.0,False,True,0.3333333333333333,12756.0
23.0,24000.0,Rent,2.0,Medical,B,2800.0,11.49,0.12,N,3.0,True,True,0.08695652173913043,8000.0
34.0,120000.0,Mortgage,10.0,Education,B,20000.0,10.37,0.17,N,10.0,False,True,0.29411764705882354,12000.0
25.0,23198.0,Rent,2.0,Venture,A,6000.0,8.0,0.26,N,2.0,False,True,0.08,11599.0
23.0,30000.0,Rent,1.0,Education,A,8400.0,11.216,0.28,N,3.0,True,True,0.043478260869565216,10000.0
23.0,96060.0,Mortgage,7.0,Medical,A,10000.0,5.42,0.1,N,2.0,False,True,0.30434782608695654,48030.0
28.0,32000.0,Rent,0.0,Debtconsolidation,C,2600.0,13.49,0.08,N,8.0,False,True,0.0,4000.0
21.0,87000.0,Rent,5.0,Medical,B,11000.0,11.58,0.13,N,2.0,False,True,0.23809523809523808,43500.0
21.0,27120.0,Rent,0.0,Education,A,8500.0,8.9,0.31,N,2.0,True,True,0.0,13560.0
27.0,69960.0,Mortgage,3.0,Personal,A,10000.0,11.714,0.14,N,9.0,False,True,0.1111111111111111,7773.333333333333
22.0,78000.0,Rent,4.0,Venture,E,3000.0,16.32,0.04,N,2.0,False,True,0.18181818181818182,39000.0
26.0,52800.0,Rent,3.0,Debtconsolidation,D,4600.0,15.62,0.09,Y,4.0,True,True,0.11538461538461539,13200.0
23.0,65000.0,Mortgage,7.0,Debtconsolidation,A,7425.0,6.03,0.11,N,4.0,False,True,0.30434782608695654,16250.0
29.0,79894.0,Mortgage,7.0,Venture,D,20000.0,14.96,0.25,Y,10.0,False,True,0.2413793103448276,7989.4
42.0,24000.0,Own,10.0,Medical,A,5000.0,13.01,0.21,N,11.0,False,True,0.23809523809523808,2181.818181818182
22.0,36000.0,Rent,0.0,Personal,C,6500.0,12.254,0.18,N,3.0,False,True,0.0,12000.0
25.0,34000.0,Rent,4.0,Venture,B,8200.0,12.21,0.24,N,4.0,False,True,0.16,8500.0
22.0,32000.0,Rent,1.0,Personal,D,5400.0,16.29,0.17,N,2.0,True,True,0.045454545454545456,16000.0
30.0,112000.0,Mortgage,4.0,Personal,D,8000.0,16.02,0.07,Y,10.0,False,True,0.13333333333333333,11200.0
22.0,55000.0,Rent,5.0,Education,B,2500.0,12.07,0.05,N,4.0,False,True,0.22727272727272727,13750.0
29.0,35000.0,Rent,1.0,Venture,A,15000.0,7.9,0.43,N,10.0,True,True,0.034482758620689655,3500.0
24.0,26400.0,Rent,3.0,Homeimprovement,B,9000.0,11.49,0.34,N,3.0,True,True,0.125,8800.0
22.0,34560.0,Rent,2.0,Homeimprovement,E,1200.0,19.29,0.03,N,2.0,True,True,0.09090909090909091,17280.0
22.0,108000.0,Rent,6.0,Education,B,28000.0,9.656,0.26,N,4.0,True,True,0.2727272727272727,27000.0
29.0,42000.0,Rent,6.0,Personal,C,18000.0,14.65,0.43,N,7.0,True,True,0.20689655172413793,6000.0
24.0,50000.0,Mortgage,2.0,Education,D,25000.0,15.58,0.5,Y,3.0,False,True,0.08333333333333333,16666.666666666668
23.0,80000.0,Rent,1.0,Medical,A,12000.0,6.62,0.15,N,4.0,False,True,0.043478260869565216,20000.0
26.0,80730.0,Mortgage,7.0,Homeimprovement,A,9600.0,7.29,0.12,N,2.0,False,True,0.2692307692307692,40365.0
23.0,48000.0,Own,7.0,Medical,A,2500.0,5.42,0.05,N,3.0,False,True,0.30434782608695654,16000.0
23.0,45000.0,Rent,0.0,Education,A,5000.0,7.75,0.11,N,3.0,False,True,0.0,15000.0
49.0,142800.0,Mortgage,3.0,Medical,B,24000.0,14.36,0.17,N,14.0,True,True,0.061224489795918366,10200.0
30.0,70000.0,Rent,0.0,Medical,C,3000.0,13.98,0.04,N,9.0,False,True,0.0,7777.777777777777
23.0,25000.0,Rent,0.0,Education,C,7200.0,12.68,0.29,N,4.0,False,True,0.0,6250.0
23.0,48000.0,Rent,5.0,Education,A,15000.0,6.91,0.31,N,2.0,True,True,0.21739130434782608,24000.0
27.0,116000.0,Mortgage,11.0,Debtconsolidation,A,18000.0,7.49,0.16,N,10.0,False,True,0.4074074074074074,11600.0
25.0,50000.0,Mortgage,3.0,Homeimprovement,C,4800.0,13.61,0.1,Y,2.0,False,True,0.12,25000.0
26.0,170000.0,Mortgage,0.0,Homeimprovement,B,20000.0,10.37,0.12,N,3.0,False,True,0.0,56666.666666666664
38.0,150000.0,Own,0.0,Venture,B,24000.0,11.83,0.16,N,13.0,False,True,0.0,11538.461538461539
30.0,65000.0,Rent,0.0,Medical,C,16000.0,13.06,0.25,N,8.0,False,True,0.0,8125.0
25.0,150000.0,Mortgage,9.0,Medical,C,20000.0,14.65,0.13,Y,4.0,False,True,0.36,37500.0
24.0,124000.0,Mortgage,5.0,Education,B,12000.0,10.36,0.1,N,4.0,False,True,0.20833333333333334,31000.0
25.0,55000.0,Rent,9.0,Education,B,12000.0,10.65,0.22,N,3.0,False,True,0.36,18333.333333333332
35.0,65004.0,Rent,2.0,Debtconsolidation,A,6000.0,7.29,0.09,N,10.0,False,True,0.05714285714285714,6500.4
26.0,170000.0,Rent,0.0,Venture,B,13000.0,12.42,0.08,N,3.0,False,True,0.0,56666.666666666664
29.0,58656.0,Own,0.0,Education,B,8000.0,11.14,0.14,N,6.0,False,True,0.0,9776.0
23.0,77200.0,Mortgage,4.0,Education,C,22000.0,13.23,0.28,N,2.0,True,True,0.17391304347826086,38600.0
23.0,60000.0,Rent,7.0,Venture,B,10000.0,9.88,0.17,N,4.0,False,True,0.30434782608695654,15000.0
27.0,106000.0,Own,3.0,Personal,D,16000.0,14.96,0.15,Y,9.0,False,True,0.1111111111111111,11777.777777777777
22.0,65000.0,Mortgage,2.0,Venture,B,10000.0,11.11,0.15,N,3.0,False,True,0.09090909090909091,21666.666666666668
29.0,33000.0,Rent,6.0,Venture,A,5000.0,8.9,0.15,N,8.0,False,True,0.20689655172413793,4125.0
21.0,18000.0,Own,5.0,Venture,B,3375.0,10.675999999999998,0.19,N,2.0,True,True,0.23809523809523808,9000.0
29.0,100000.0,Mortgage,1.0,Debtconsolidation,A,12000.0,6.91,0.12,N,10.0,False,True,0.034482758620689655,10000.0
33.0,62000.0,Rent,4.0,Venture,B,8000.0,11.48,0.13,N,7.0,False,True,0.12121212121212122,8857.142857142857
28.0,75000.0,Mortgage,3.0,Homeimprovement,B,6000.0,11.48,0.08,N,8.0,False,True,0.10714285714285714,9375.0
29.0,61000.0,Mortgage,9.0,Personal,A,9000.0,7.88,0.15,N,7.0,False,True,0.3103448275862069,8714.285714285714
23.0,117000.0,Mortgage,8.0,Venture,E,14000.0,15.68,0.12,Y,4.0,False,True,0.34782608695652173,29250.0
24.0,30000.0,Rent,8.0,Medical,B,8000.0,9.25,0.27,N,2.0,False,True,0.3333333333333333,15000.0
23.0,34008.0,Rent,5.0,Venture,B,3000.0,10.0,0.09,N,4.0,False,True,0.21739130434782608,8502.0
23.0,76000.0,Mortgage,7.0,Debtconsolidation,A,20000.0,11.454,0.26,N,4.0,False,True,0.30434782608695654,19000.0
27.0,51600.0,Mortgage,2.0,Venture,D,13650.0,16.29,0.26,N,9.0,True,True,0.07407407407407407,5733.333333333333
31.0,42000.0,Rent,12.0,Personal,B,12000.0,11.024,0.29,N,9.0,False,True,0.3870967741935484,4666.666666666667
25.0,52000.0,Mortgage,3.0,Personal,A,6000.0,8.49,0.12,N,3.0,False,True,0.12,17333.333333333332
27.0,49000.0,Mortgage,11.0,Medical,B,8500.0,10.59,0.17,N,10.0,False,True,0.4074074074074074,4900.0
29.0,129996.0,Mortgage,0.0,Education,E,28000.0,18.79,0.22,N,8.0,False,True,0.0,16249.5
25.0,33000.0,Rent,5.0,Venture,B,1500.0,11.48,0.05,N,4.0,False,True,0.2,8250.0
27.0,40000.0,Rent,8.0,Medical,B,12000.0,10.37,0.3,N,9.0,False,True,0.2962962962962963,4444.444444444444
23.0,48645.0,Rent,1.0,Venture,B,12000.0,10.25,0.25,N,4.0,False,True,0.043478260869565216,12161.25
42.0,101000.0,Mortgage,6.0,Debtconsolidation,F,25000.0,16.15,0.25,Y,14.0,True,True,0.14285714285714285,7214.285714285715
36.0,50000.0,Mortgage,13.0,Personal,C,12250.0,12.73,0.24,N,12.0,False,True,0.3611111111111111,4166.666666666667
28.0,49000.0,Rent,0.0,Debtconsolidation,F,3000.0,13.24,0.06,Y,5.0,True,True,0.0,9800.0
28.0,103241.0,Rent,2.0,Debtconsolidation,B,10000.0,9.88,0.1,N,8.0,False,True,0.07142857142857142,12905.125
36.0,34000.0,Rent,20.0,Venture,D,4000.0,14.59,0.12,N,11.0,True,True,0.5555555555555556,3090.909090909091
44.0,108000.0,Rent,2.0,Medical,C,15000.0,13.57,0.14,N,12.0,False,True,0.045454545454545456,9000.0
22.0,60000.0,Mortgage,5.0,Venture,A,5600.0,7.49,0.09,N,3.0,False,True,0.22727272727272727,20000.0
28.0,58600.0,Other,1.0,Homeimprovement,A,4550.0,8.0,0.08,N,8.0,False,True,0.03571428571428571,7325.0
25.0,50400.0,Own,0.0,Homeimprovement,D,6000.0,14.59,0.12,N,2.0,False,True,0.0,25200.0
32.0,37120.0,Rent,7.0,Personal,C,7000.0,13.47,0.19,Y,10.0,False,True,0.21875,3712.0
27.0,104371.0,Rent,4.0,Homeimprovement,D,15000.0,16.77,0.14,N,5.0,False,True,0.14814814814814814,20874.2
30.0,54000.0,Rent,8.0,Homeimprovement,A,10000.0,6.17,0.19,N,10.0,False,True,0.26666666666666666,5400.0
25.0,126000.0,Mortgage,9.0,Venture,B,10200.0,11.756,0.08,N,4.0,False,True,0.36,31500.0
26.0,51000.0,Rent,10.0,Medical,B,5000.0,12.42,0.1,N,4.0,True,True,0.38461538461538464,12750.0
24.0,120000.0,Mortgage,3.0,Homeimprovement,D,7000.0,15.62,0.06,N,2.0,False,True,0.125,60000.0
40.0,225000.0,Mortgage,12.0,Personal,C,5000.0,12.73,0.02,N,25.0,False,True,0.3,9000.0
35.0,19000.0,Rent,2.0,Homeimprovement,C,3300.0,13.85,0.17,N,6.0,True,True,0.05714285714285714,3166.6666666666665
32.0,95000.0,Mortgage,16.0,Homeimprovement,A,9000.0,7.88,0.09,N,9.0,False,True,0.5,10555.555555555555
24.0,48000.0,Rent,7.0,Medical,B,5600.0,11.14,0.12,N,3.0,False,True,0.2916666666666667,16000.0
21.0,24000.0,Rent,2.0,Education,C,1500.0,13.85,0.06,Y,4.0,False,True,0.09523809523809523,6000.0
37.0,20004.0,Rent,0.0,Venture,B,5000.0,11.294,0.25,N,14.0,False,True,0.0,1428.857142857143
24.0,48000.0,Mortgage,1.0,Medical,C,3500.0,10.28,0.07,N,4.0,False,True,0.041666666666666664,12000.0
22.0,36614.0,Rent,5.0,Medical,B,7000.0,9.99,0.19,N,4.0,True,True,0.22727272727272727,9153.5
23.0,34000.0,Rent,4.0,Venture,A,5000.0,7.88,0.15,N,4.0,False,True,0.17391304347826086,8500.0
24.0,31200.0,Rent,7.0,Personal,B,9000.0,10.38,0.29,N,4.0,False,True,0.2916666666666667,7800.0
25.0,150000.0,Mortgage,9.0,Medical,B,12500.0,11.58,0.08,N,4.0,False,True,0.36,37500.0
25.0,93000.0,Mortgage,9.0,Venture,D,12000.0,16.77,0.13,Y,4.0,False,True,0.36,23250.0
33.0,110000.0,Rent,0.0,Venture,A,10000.0,9.32,0.09,N,6.0,False,True,0.0,18333.333333333332
43.0,60000.0,Rent,1.0,Medical,B,8000.0,10.37,0.13,N,16.0,False,True,0.023255813953488372,3750.0
22.0,24000.0,Own,1.0,Medical,C,6000.0,12.68,0.25,Y,4.0,False,True,0.045454545454545456,6000.0
23.0,45000.0,Mortgage,0.0,Debtconsolidation,A,1450.0,9.13,0.03,N,2.0,False,True,0.0,22500.0
28.0,32200.0,Rent,2.0,Education,D,9000.0,13.99,0.28,Y,7.0,True,True,0.07142857142857142,4600.0
22.0,70000.0,Mortgage,2.0,Education,A,5000.0,6.03,0.07,N,2.0,False,True,0.09090909090909091,35000.0
37.0,60000.0,Rent,1.0,Personal,B,6400.0,9.64,0.11,N,12.0,False,True,0.02702702702702703,5000.0
22.0,20000.0,Rent,2.0,Venture,B,5000.0,11.86,0.25,N,2.0,False,True,0.09090909090909091,10000.0
25.0,42000.0,Mortgage,9.0,Education,A,9100.0,8.841999999999999,0.22,N,3.0,False,True,0.36,14000.0
23.0,76000.0,Mortgage,7.0,Medical,B,3600.0,10.65,0.05,N,3.0,False,True,0.30434782608695654,25333.333333333332
26.0,34000.0,Rent,5.0,Venture,C,10000.0,13.11,0.29,Y,3.0,True,True,0.19230769230769232,11333.333333333334
22.0,45000.0,Rent,0.0,Education,C,4000.0,12.98,0.09,Y,3.0,False,True,0.0,15000.0
22.0,39000.0,Rent,0.0,Debtconsolidation,D,2000.0,14.84,0.05,Y,2.0,True,True,0.0,19500.0
22.0,50000.0,Mortgage,5.0,Education,B,15000.0,10.25,0.3,N,3.0,False,True,0.22727272727272727,16666.666666666668
30.0,36000.0,Mortgage,9.0,Education,B,1750.0,11.11,0.05,N,8.0,False,True,0.3,4500.0
25.0,30600.0,Rent,4.0,Medical,C,10500.0,13.35,0.34,N,3.0,True,True,0.16,10200.0
24.0,75000.0,Mortgage,1.0,Education,A,2000.0,8.94,0.03,N,4.0,False,True,0.041666666666666664,18750.0
30.0,95000.0,Mortgage,0.0,Debtconsolidation,A,4000.0,7.14,0.04,N,10.0,False,True,0.0,9500.0
23.0,50004.0,Rent,7.0,Education,A,10000.0,6.17,0.2,N,4.0,False,True,0.30434782608695654,12501.0
23.0,25000.0,Rent,3.0,Medical,B,5600.0,11.11,0.22,N,4.0,False,True,0.13043478260869565,6250.0
25.0,31200.0,Rent,3.0,Medical,B,10000.0,9.91,0.32,N,4.0,True,True,0.12,7800.0
26.0,108000.0,Mortgage,1.0,Education,A,6000.0,7.49,0.06,N,4.0,False,True,0.038461538461538464,27000.0
27.0,12240.0,Rent,0.0,Venture,B,3250.0,10.36,0.27,N,9.0,True,True,0.0,1360.0
31.0,44000.0,Mortgage,0.0,Education,C,12000.0,12.53,0.27,Y,6.0,True,True,0.0,7333.333333333333
27.0,49000.0,Rent,0.0,Medical,B,11000.0,9.678,0.22,N,10.0,False,True,0.0,4900.0
29.0,89849.0,Mortgage,13.0,Education,C,6000.0,13.98,0.07,Y,5.0,False,True,0.4482758620689655,17969.8
31.0,60000.0,Rent,4.0,Homeimprovement,A,25000.0,8.9,0.42,N,10.0,True,True,0.12903225806451613,6000.0
22.0,33640.0,Mortgage,4.0,Venture,B,12000.0,10.65,0.36,N,3.0,False,True,0.18181818181818182,11213.333333333334
24.0,62000.0,Rent,4.0,Education,C,2000.0,13.49,0.03,N,3.0,False,True,0.16666666666666666,20666.666666666668
25.0,60000.0,Own,9.0,Homeimprovement,A,5000.0,7.29,0.08,N,4.0,False,True,0.36,15000.0
26.0,43000.0,Rent,2.0,Medical,B,7000.0,9.99,0.16,N,3.0,False,True,0.07692307692307693,14333.333333333334
24.0,51996.0,Mortgage,3.0,Personal,A,7000.0,7.49,0.13,N,3.0,False,True,0.125,17332.0
27.0,42996.0,Rent,11.0,Medical,C,7500.0,11.91,0.17,N,7.0,True,True,0.4074074074074074,6142.285714285715
26.0,55000.0,Mortgage,10.0,Venture,A,12500.0,8.94,0.23,N,2.0,False,True,0.38461538461538464,27500.0
32.0,150000.0,Rent,14.0,Medical,B,4600.0,9.62,0.03,N,6.0,False,True,0.4375,25000.0
25.0,75000.0,Mortgage,1.0,Venture,A,6000.0,9.63,0.08,N,4.0,False,True,0.04,18750.0
25.0,60000.0,Mortgage,3.0,Debtconsolidation,A,3200.0,5.42,0.05,N,4.0,False,True,0.12,15000.0
27.0,30456.0,Rent,0.0,Venture,A,10400.0,6.91,0.34,N,6.0,True,True,0.0,5076.0
24.0,110000.0,Own,0.0,Homeimprovement,C,10000.0,13.35,0.09,Y,2.0,False,True,0.0,55000.0
23.0,30873.0,Mortgage,8.0,Education,B,4200.0,10.99,0.14,N,4.0,False,True,0.34782608695652173,7718.25
23.0,56928.0,Rent,3.0,Personal,B,4800.0,10.38,0.08,N,3.0,False,True,0.13043478260869565,18976.0
37.0,25000.0,Rent,0.0,Venture,D,2775.0,15.65,0.11,Y,14.0,True,True,0.0,1785.7142857142858
23.0,60000.0,Mortgage,8.0,Education,B,21000.0,13.338,0.35,N,3.0,False,True,0.34782608695652173,20000.0
29.0,30000.0,Rent,12.0,Debtconsolidation,B,1500.0,11.49,0.05,N,8.0,True,True,0.41379310344827586,3750.0
23.0,75000.0,Rent,7.0,Education,C,18000.0,12.73,0.24,Y,4.0,False,True,0.30434782608695654,18750.0
23.0,60000.0,Rent,7.0,Debtconsolidation,B,1200.0,9.685999999999998,0.02,N,3.0,False,True,0.30434782608695654,20000.0
27.0,115000.0,Mortgage,4.0,Medical,C,9600.0,12.87,0.08,N,9.0,False,True,0.14814814814814814,12777.777777777777
26.0,57068.0,Own,2.0,Venture,C,1600.0,15.23,0.03,Y,4.0,False,True,0.07692307692307693,14267.0
22.0,67440.0,Mortgage,6.0,Education,B,5500.0,10.25,0.08,N,4.0,False,True,0.2727272727272727,16860.0
25.0,71400.0,Mortgage,9.0,Medical,D,25000.0,14.09,0.35,N,2.0,True,True,0.36,35700.0
22.0,50000.0,Rent,6.0,Debtconsolidation,A,5500.0,7.14,0.11,N,3.0,False,True,0.2727272727272727,16666.666666666668
26.0,48701.0,Rent,3.0,Medical,B,8000.0,11.48,0.16,N,4.0,False,True,0.11538461538461539,12175.25
23.0,29000.0,Mortgage,5.0,Debtconsolidation,A,11500.0,7.9,0.4,N,4.0,False,True,0.21739130434782608,7250.0
22.0,35100.0,Rent,0.0,Debtconsolidation,C,1000.0,13.98,0.03,N,2.0,False,True,0.0,17550.0
23.0,27000.0,Mortgage,4.0,Education,B,4000.0,9.62,0.15,N,2.0,False,True,0.17391304347826086,13500.0
23.0,15000.0,Own,4.0,Debtconsolidation,C,4000.0,13.98,0.27,N,4.0,True,True,0.17391304347826086,3750.0
24.0,46800.0,Rent,4.0,Debtconsolidation,A,14000.0,7.88,0.3,N,4.0,False,True,0.16666666666666666,11700.0
23.0,58650.0,Rent,7.0,Medical,D,10800.0,16.29,0.18,N,3.0,True,True,0.30434782608695654,19550.0
23.0,83000.0,Mortgage,7.0,Education,B,24175.0,11.11,0.29,N,2.0,True,True,0.30434782608695654,41500.0
27.0,28800.0,Rent,6.0,Medical,D,5000.0,14.96,0.17,Y,5.0,False,True,0.2222222222222222,5760.0
23.0,49000.0,Mortgage,7.0,Medical,D,5000.0,15.21,0.1,N,2.0,True,True,0.30434782608695654,24500.0
29.0,59000.0,Mortgage,5.0,Venture,D,8000.0,16.77,0.14,Y,8.0,True,True,0.1724137931034483,7375.0
35.0,85000.0,Rent,1.0,Debtconsolidation,A,3600.0,7.51,0.04,N,6.0,False,True,0.02857142857142857,14166.666666666666
25.0,51000.0,Mortgage,6.0,Personal,E,16750.0,16.4,0.33,N,4.0,False,True,0.24,12750.0
23.0,58000.0,Rent,4.0,Education,B,8000.0,10.37,0.14,N,2.0,False,True,0.17391304347826086,29000.0
31.0,118000.0,Mortgage,8.0,Medical,B,6000.0,12.69,0.05,N,9.0,False,True,0.25806451612903225,13111.111111111111
24.0,63000.0,Mortgage,8.0,Personal,C,11400.0,13.79,0.18,N,4.0,False,True,0.3333333333333333,15750.0
23.0,80796.0,Mortgage,7.0,Medical,A,5000.0,9.224,0.06,N,3.0,False,True,0.30434782608695654,26932.0
23.0,50000.0,Rent,6.0,Education,E,6400.0,20.2,0.13,N,2.0,False,True,0.2608695652173913,25000.0
24.0,25000.0,Rent,4.0,Venture,C,2400.0,13.8,0.1,Y,4.0,False,True,0.16666666666666666,6250.0
22.0,62000.0,Mortgage,6.0,Education,A,1500.0,6.91,0.02,N,2.0,False,True,0.2727272727272727,31000.0
